,TEXT,LABEL
1307,"saya harus menelepon seseorang antara 12 dan 12:30. karena saya tidak punya kemungkinan untuk meneleponnya saat ini, saya tidak melakukannya sampai jam 3 sore.",guilt
1308,"setelah satu tahun tinggal di luar negeri, saya kembali ke rumah. saya bahkan lebih senang melihat betapa keluarga saya senang melihat saya.",joy
1309,"saya pulang sendirian dari restoran. itu gelap, saya pergi sangat cepat. di belakang saya, ada beberapa pria mabuk yang meneriaki saya. secara kebetulan, saya bertemu beberapa teman yang menemani saya.",fear
1310,"seorang teman yang berbagi kamar dengan saya, membuka jendela di pagi hari dan meninggalkan ruangan sepanjang hari. ketika saya pulang di sore hari, ruangan itu sangat dingin sehingga saya tidak bisa tinggal di sana.",anger
1311,"ketika bibi saya, yang sangat saya cintai, meninggal. ketika saya mendengar tentang kematiannya, saya tidak tersentuh seperti saat pemakaman. saya benar-benar menyadari kematiannya pada saat itu.",sadness
1312,seorang teman memberi tahu saya bagaimana ia berhasil memenangkan simpati sebanyak mungkin orang. dia mengatakan dia pertama-tama mendengarkan apa yang mereka katakan á dan kemudian dia mencoba hanya mengatakan hal-hal yang ingin mereka dengar. he dia tidak akan pernah mengungkapkan pendapatnya sendiri. saya merasa sangat jijik ketika dia mengatakan itu.,disgust
1313,"di sebuah restoran, saya berkenalan dengan seorang anak lelaki yang selalu mengatakan hal yang sama dengan suara yang sangat keras. saya tertawa dan berkata kepadanya bahwa dia selalu mengulangi hal yang sama. beberapa waktu kemudian saya mendengar bahwa dia telah menjalani operasi otak yang rumit.",shame
1314,setelah menutup pintu depan saya menyadari bahwa saya telah meninggalkan kunci á di dalam rumah. saya merasa lebih bersalah lagi karena itu bukan rumah saya sendiri tetapi rumah orang yang hampir tidak saya kenal.,guilt
1315,"pada tur gunung, aku dan pacarku melewati sebuah penginapan. di dekat rumah ada seekor anjing besar yang mulai mengikuti kami. karena pacar saya takut pada anjing, saya harus menarik perhatiannya kepada saya. á dia melompat ke pundakku dan ingin bermain denganku, tetapi aku benar-benar tidak suka itu.",fear
1316,saya tiba di wina di tengah malam. saya meminta beberapa informasi konyol - seperti yang saya sadari setelah itu - dan petugas investigasi bereaksi dengan sangat arogan.,anger
1317,saya harus meninggalkan pacar saya selama 4 minggu karena studi saya. → ini sering terjadi. 24 jam terakhir sebelum keberangkatan saya á selalu sangat menyedihkan.,sadness
1318,"ketika saya tinggal di rumah teman-teman, saya mencuci muka dan ingin mengeringkannya dengan handuk. handuk ini sepertinya sudah lama digunakan. baunya tak enak sekali.",disgust
1319,ketika saya diberi tahu bahwa sebuah cerita pendek yang saya tulis telah á diterima untuk dipublikasikan.,joy
1320,beberapa teman dan saya sedang menyeberang jalan ketika salah seorang teman saya ditangkap oleh sebuah mobil dan dibuang ke samping. saya telah melihat mobil datang ke arah kami tetapi saya tidak punya cukup waktu untuk bereaksi dan mencegah kecelakaan.,fear
1321,"saya ingin menjernihkan kesalahpahaman dengan seorang teman yang saya sebabkan. orang ketiga ikut campur dalam pembicaraan kami, mengubah usaha saya untuk diejek sehingga saya tidak berhasil dalam apa yang saya maksudkan.",anger
1322,kematian nenek saya.,sadness
1323,"di sekolah saya mengalami kesulitan dengan matematika. ketika saya harus bekerja á untuk ujian, saya benar-benar merasa jijik.",disgust
1324,"saya bermain di sandiwara panggung. tiba-tiba, di depan 200 orang, saya tidak dapat mengingat kata-kata yang harus saya ucapkan.",shame
1325,suatu malam saya tidak pulang tanpa memberitahu orang tua saya dan saya tidak ingin membicarakannya setelah itu. ibuku menangis. saya memiliki hati nurani yang buruk dan merasa bersalah.,guilt
1326,setelah 3 minggu saya melihat pacar saya lagi.,joy
1327,"suatu malam, di trem, saya takut dua lelaki mabuk á menganiaya pacar saya dan saya.",fear
1328,ketika nenek dari teman saya meninggal di rumah sakit. teman saya á sedang menangis dan saya juga sedih.,sadness
1329,saya melihat seorang pria muda yang cacat fisik yang ludah kehabisan mulutnya ketika berbicara.,disgust
1330,"itu dalam situasi kelompok: tiba-tiba giliran saya untuk mengatakan sesuatu, tetapi saya merasa bahwa saya tidak dapat mengekspresikan diri dengan sangat baik - saya merasa malu dan tersipu.",shame
1331,hasil pacar saya di sekolah menjadi lebih buruk karena saya á mencegahnya belajar (kami sering pergi keluar dll).,guilt
1332,"saya pergi berbelanja dengan orang tua saya - ayah saya membayar semuanya untuk saya, saya sangat senang.",joy
1333,"ketika saya masih kecil, saya mendengar lantai retak dan saya pikir ada pencuri di rumah kami; saya bersembunyi di bawah selimut dan á gemetar.",fear
1334,"selama kuliah, seorang kolega yang tidak tahu apa-apa tentang subjek itu, membuat saya gugup mengajukan pertanyaan konyol.",anger
1335,ketika kakek saya meninggal dan saya menyadari betapa saya akan sangat merindukan mereka.,sadness
1336,"selama pertandingan sepak bola, pemain lain yang berkeringat sangat keras menabrak saya.",disgust
1337,"saya mencoba lulus ujian dengan sangat baik, tetapi saya melakukannya lebih buruk dari sebelumnya. saya merasa malu.",shame
1338,"selama dinas militer, saya kehilangan sebagian peralatan; saya menuduh orang lain dan dia ditegur dan dihukum.",guilt
1339,"pada konser paduan suara saya tampil sebagai solis. konser5 sangat bagus, saya lupa semua kerja keras yang telah dilakukan sebelumnya. di sana, hanya ada sukacita yang tak terlukiskan dan perasaan hangat, keamanan, dll.",joy
1340,"selama liburan natal saya ingin mengundang saudara lelaki saya, pacarnya dan anak mereka untuk makan malam. ketika saya berkata kepada pacar kakak saya bahwa saya ingin mereka datang ke tempat saya untuk makan malam, dia menolak dan tidak pernah menyebutkannya lagi seolah-olah saya tidak pernah bertanya kepadanya.",anger
1341,"beberapa tahun yang lalu, saudara lelaki saya meninggal karena kecelakaan. ketika saya mendengar tentang hal itu, saya sangat sedih. butuh bertahun-tahun sampai saya pasrah karena itu.",sadness
1342,"saya membaca sebuah buku tentang situasi di afrika selatan, tentang á pelanggaran berat hak asasi manusia. saya muak dengan populasi kulit putih.",disgust
1343,"p.t. saya instruktur juga bekerja sebagai tukang pijat. dia ingin memijat saya, karena itu saya harus membuka pakaian. untuk beberapa kali pertama ini á tidak mudah bagi saya; perlahan-lahan saya terbiasa.",shame
1344,"beberapa waktu lalu saya mengikuti tes mengemudi. saya menjawab pertanyaan teoretis dengan sangat baik, tetapi saya gagal dalam tes mengemudi praktis. itu salah saya karena saya tidak cukup berlatih.",guilt
1345,"ketika saudara saya kembali ke rumah setelah tinggal di rumah sakit. dia telah menjalani operasi yang merupakan masalah hidup atau mati. á ketika dia pulang, saya bisa melihatnya tersenyum untuk pertama kalinya setelah á bulan minggu.",joy
1346,"setelah tinggal sebentar di marocco, kami melewatkan kapal feri kembali ke spanyol dan kami harus mencari akomodasi. secara kebetulan kami bertemu dengan seorang pria yang menawarkan untuk membawa kami ke lokasi perkemahan. ketika saya sedang duduk di mobilnya, saya sangat takut karena saya pernah mendengar ada orang yang dirampok di marocco.",fear
1347,"setelah hari yang melelahkan saya pulang dan ingin mandi untuk bersantai. ayah saya ingin mandi dulu dan ketika dia selesai setelah satu jam, tidak ada air panas yang tersisa untuk saya.",anger
1348,saya bertemu dengan beberapa orang baik selama masa penahanan saya. ketika mereka pergi saya tahu bahwa saya tidak akan pernah melihat mereka lagi.,sadness
1349,"seorang pria mabuk menyerang istrinya dan ingin mempermalukannya dengan menghinanya. kemudian dia berubah menjadi kasar dan mulai memukulinya di depan anaknya. dia membiarkan itu terjadi tanpa mengucapkan sepatah kata pun agar tidak membuat segalanya menjadi lebih buruk. saya menyaksikan adegan itu dan mencoba untuk menenangkan pria itu, tetapi tidak berhasil. hanya karena dia lebih kuat á kita harus mematuhinya. sejak hari itu aku membencinya.",disgust
1350,"untuk pemeriksaan kesehatan, kami - anak laki-laki dan perempuan - harus melepas pakaian kami kecuali pakaian dalam kami. kemudian kami harus pergi ke kelas lain di mana murid yang lebih tua duduk dan menatap kami.",shame
1351,"saya membiarkan adik laki-laki saya membersihkan kamar mandi dengan caranya sendiri. á ibuku datang dan melihat lantai dipenuhi air, menampar wajah adikku dan menyuruhnya pergi tidur segera.",guilt
1352,suatu hari saya merasa tidak enak badan dan saya ingin berbicara dengan seseorang. seorang teman mengundang saya untuk makan malam dan saya sangat senang.,joy
1353,"saya mengendarai mobil saya dan itu sangat berkabut. itu di malam hari á dan saya sendirian di mobil saya. saya merasa benar-benar tidak aman, gugup, dan terlalu terlatih.",fear
1354,ibu saya memperlakukan saya dengan tidak adil seolah-olah saya masih kecil. saya mengatakan hal-hal yang jahat. saya tidak mampu membela diri secara memadai.,anger
1355,ketika paman saya meninggal yang sangat saya cintai. saya sangat sedih dan saya merasa sangat tidak berdaya.,sadness
1356,saya naik trem tanpa membayar. ada banyak orang di sekitar saya - ketika saya ditangkap oleh seorang pengontrol. saya merasa malu tetapi juga marah.,shame
1357,"saya berperilaku buruk terhadap seorang teman, saya mengatakan hal-hal yang á bisa saya katakan dengan cara yang lebih ramah. setelah itu saya merasa bersalah.",guilt
1358,teman saya sering mengalami kesulitan dengan orang tuanya. setelah á dia punya anak dia memiliki hubungan yang lebih baik dengan mereka.,joy
1359,"suatu ketika kelas sekolah kami bermain ski. di lereng curam seorang anak laki-laki á yang berdiri di belakangku kehilangan keseimbangan, jatuh dan menarikku bersamanya. saya meluncur ke seluruh lereng. pada jarak sekitar 1 m dari pohon á saya bisa berhenti.",fear
1360,itu terjadi dalam trem: beberapa orang tua mulai menggerutu tentang orang-orang muda hanya karena saya tidak segera meninggalkan tempat duduk saya kepada mereka.,anger
1361,"ketika saya masih muda, saya sangat bagus dalam senam alat. saya selalu menang dalam kompetisi, tapi begitu saya hanya di tempat keempat.",sadness
1362,seorang teman diserang oleh seorang pria muda dalam perjalanan pulang.,disgust
1363,beberapa pria membicarakan saya dan saudara perempuan saya.,shame
1364,"selama liburan saya, saya punya pacar yang berpaling dari saya á luar. karena itu saya menari dengan pria lain dan mengangkat harapan á tertentu dalam dirinya. setelah beberapa saat saya harus menjelaskan kepadanya tentang keadaan",guilt
1365,saya menerima surat dan hadiah natal dari seseorang yang belum pernah saya lihat selama dua tahun.,joy
1366,aku sendirian di rumah dan ibuku memintaku untuk menghangatkan rumah. á saya memasukkan terlalu banyak bahan bakar ke kompor. itu mulai bersinar dan ada suara di seluruh rumah seolah-olah itu akan meledak.,fear
1367,"pada akhir pekerjaan liburan saya, saya mendapat uang lebih sedikit dari yang seharusnya - dan tidak ada yang menyebutkan tentang itu.",anger
1368,"kucing kecil saya yang saya miliki sendiri, gantung diri ketika sedang bermain di taman.",sadness
1369,"di sekolah, seorang teman sekelas yang muridnya sangat baik harus membantu seorang anak lelaki lain yang berprestasi kurang baik. dia dengan sengaja mengatakan hal yang salah sehingga dia harus mengulangi satu tahun.",disgust
1370,ketika saya masih kecil saya bermain ibuku trik yang jahat untuk membuatnya á merasa terluka.,shame
1371,saya telah berjanji kepada teman saya untuk membawanya ke sebuah janji penting á tapi saya terlambat. jadi dia melewatkan kesempatan untuk mendapatkan pekerjaan liburan yang dibayar dengan baik.,guilt
1372,ketika saya masih kecil saya takut anjing besar. suatu hari ketika saya datang ke rumah seekor anjing besar sedang berbaring di depan pintu kami. saya sangat takut sehingga saya tidak berani memasuki pintu dan saya menunggu sampai seseorang lewat.,fear
1373,saya berbagi flat kecil dengan teman saya. pada hari ulang tahunnya kita tidak bisa bertemu sampai malam karena kami harus tinggal di universitas sepanjang hari. di malam hari saya meninggalkan kuliah sebelum selesai untuk dapat membeli bunga untuknya. ketika saya di rumah á dia memanggil saya untuk memberi tahu saya bahwa dia akan menginap malam bersama pacarnya á.,anger
1374,"ketika saya masih kecil saya punya parkit rumput yang sangat saya sukai. kakinya lumpuh sehingga dia tidak bisa bergerak sangat cepat. begitu saya datang ke kamar, tidak memperhatikannya dan menginjaknya. beberapa hari kemudian dia meninggal.",sadness
1375,ketika saya masih muda saya sering melihat ayah saya pulang mabuk (dia punya masalah besar pada waktu itu). suatu kali dia membangunkan saya di tengah malam dan meneriaki saya.,disgust
1376,"di sekolah saya buruk dalam matematika. meskipun guru saya telah memperingatkan saya untuk melakukan pekerjaan rumah saya, suatu hari saya lupa melakukannya. ketika guru saya menyadarinya, saya tersipu dan malu karena á ditegur di depan murid-murid lainnya.",shame
1377,ketika saya masih kecil saya sering bertengkar dengan adik perempuan saya. á begitu saya menjadi sangat marah sehingga saya menampar wajahnya. dia menangis á dan berteriak agar ibu saya masuk dan memarahi saya.,guilt
1378,"setelah akhir pekan di sebuah seminar, saya melihat suami saya lagi. aku bergegas pulang berharap dia akan ada di sana. kami berpelukan - saya senang merasakan tubuhnya.",joy
1379,"suatu malam saya tinggal di rumah sendirian. ketika kami tinggal di lantai dasar, saya sering takut pada burger.",fear
1380,"suatu hari, ketika naik di jalur sepeda, sebuah mobil yang datang dari arah yang berlawanan memaksa saya untuk turun dari sepeda saya meskipun saya telah á prioritas.",anger
1381,ayah saya meninggal secara tak terduga pada usia 53 tahun. dia tentu saja ingin hidup lebih lama. saya juga dikatakan karena saya dihadapkan dengan kenyataan bahwa suatu hari saya akan mati juga.,sadness
1382,"suatu hari, ketika saya berusia dua belas tahun, saudara lelaki saya mengambil beberapa zat berlendir berenang di permukaan panci cuka yang terbuat dari sari apel dan mengancam akan melemparkannya ke saya.",disgust
1383,"ketika saya berusia sepuluh tahun, seorang teman sekelas menertawakan saya karena saya telah mengatakan kepadanya bahwa ayah saya telah pensiun.",shame
1384,saya merasa bersalah karena saya belum mencapai hal sebaik yang saya inginkan.,guilt
1385,pesta dengan teman-teman di malam tahun baru.,joy
1386,ketika saya sedang hiking halangan dan saya pergi dengan seorang pria yang menyetir seperti orang gila.,fear
1387,saya bertemu lagi seorang teman yang sangat baik setelah setahun dan menyadari bahwa á telah ada jarak tertentu di antara kami.,sadness
1388,ketika saya mendengarkan percakapan teman berbicara tentang kekuatan uang.,disgust
