,TEXT,LABEL
2234,"melintasi jalan dengan beberapa cara, mobil-mobil mulai bergerak dan saya pikir saya akan diinjak-injak.",fear
2235,"saya pergi ke perpustakaan sekolah dan meminta buku, tetapi pustakawan á memberi tahu saya bahwa tidak ada buku seperti itu. namun ketika seorang rekan á lainnya memintanya, dia memberikannya kepadanya.",anger
2236,beberapa rekan memutuskan untuk pergi keluar pada hari sabtu dan tidak mengundang saya untuk memutuskan tempat atau waktu.,sadness
2237,seorang guru yang memberikan tes dipanggil oleh seorang siswa dengan nama depannya. dia (guru) mengatakan bahwa dia tidak memberinya kebebasan ini.,disgust
2238,"suatu hari dalam keintiman dengan pacar saya, saya mengalami ejakulasi.",shame
2239,ketika aku menjawab ibuku dengan kasar.,guilt
2240,situasi di mana saya merasa paling bahagia dalam hidup saya adalah ketika saya bersama orang yang saya cintai untuk pertama kalinya.,joy
2241,takut pada pencuri.,fear
2242,saya merasa marah ketika seseorang melarang saya untuk melakukan sesuatu.,anger
2243,saya merasa sedih ketika dihina oleh orang lain.,sadness
2244,saya merasa jijik dengan kotor.,disgust
2245,sayang tidak melakukan sesuatu dengan baik.,shame
2246,saya merasa bersalah ketika saya tidak bisa membantu seseorang.,guilt
2247,"ketika saya melewati ujian untuk sim saya, dan ketika saya selesai saya tahu saya telah lulus.",joy
2248,saya berada di dalam mobil bersama suami saya dan kami diserang dengan pistol pada pukul 10 malam.,fear
2249,ketika mereka mengubah kantor saya ke ruangan lain tanpa persetujuan saya.,anger
2250,"saya tidak bisa tidur, dan mulai mengingatkan masa kecil saya. kami banyak á saudara perempuan dan pada saat itu kami sering ditampar dan saya tidak tahu á mengapa saya mulai mengingatkan tentang tamparan yang mereka dan saya miliki, á teriakan mereka ketika ini terjadi.",sadness
2251,ketika saya membaca laporan di majalah vesa tentang seorang iran yang menceritakan apa yang telah ia hidupi di penjara-penjara di iran. saya merasa jijik tentang orang-orang itu.,disgust
2252,saya berkomentar bahwa saat ini tidak cocok.,shame
2253,"ketika keponakan saya berusia 3 tahun, dia berada di ruang tamu sementara kami sedang memperbaiki meja untuk pesta ulang tahun dan, seperti setiap anak, dia tidak bisa tetap tenang. dia memecahkan balon. ketika saya menyuruhnya diam, ayahnya mencubitnya. saya percaya jika saya tidak mengatakan apa-apa á ini tidak akan terjadi.",guilt
2254,"saya berada di ilha grande dengan matahari yang indah, dengan orang-orang yang luar biasa, dengan laut yang indah, dengan seorang anak lelaki yang luar biasa.",joy
2255,"ketika saya sedang mencari pekerjaan, saya merasakan banyak ketakutan tetapi ketakutan itu lebih besar ketika saya menemukannya.",fear
2256,perasaan ini terjadi pada saya ketika rekan saya masuk di g.v. á (universitas) dan saya tidak.,anger
2257,"ketika saya mendaftar ujian masuk perguruan tinggi ke fuvest, á dan saya tidak disetujui di fase kedua.",sadness
2258,"saya memiliki perasaan ini ketika saya bertemu seorang gadis, bukan karena dia kotor tapi á dia harus \ segar \ "", dump dan kekanak-kanakan.""",disgust
2259,"saya sangat gemuk, dan malu dengan tubuh saya.",shame
2260,ketika mantan pacar saya tidak ingin tidur dengan saya lagi dan saya bersikeras. kami bercinta tetapi dia merasa sangat buruk dan saya merasa bersalah.,guilt
2261,saya merasa bahagia ketika ibu saya meminjam mobil untuk membiarkan saya keluar sendirian untuk pertama kalinya.,joy
2262,saya merasa takut ketika saya merokok ganja untuk pertama kalinya dalam hidup saya dengan banyak teman di tengah jalan pada siang hari.,fear
2263,"saya merasa marah ketika bertengkar dengan ayah saya, dan dia memukuli saya. → ibu saya datang untuk membantu saya (karena saya dipukuli) dan dia juga memukuli ibu saya.",anger
2264,itu terjadi ketika saya kehilangan dua teman yang sangat dekat dalam sebuah kecelakaan mobil.,sadness
2265,aku merasa jijik pada ayahku ketika aku tahu dia punya kekasih.,disgust
2266,ketika ibu saya mengetahui bahwa saya merokok ganja.,shame
2267,saya merasa bersalah ketika saya mencuri pacar seorang teman saya.,guilt
2268,selalu ketika saya berhasil dengan baik.,joy
2269,ketika ada bahaya di dekatnya.,fear
2270,saya merasa marah ketika hal-hal tidak keluar seperti yang saya inginkan.,anger
2271,ketika saya tidak bisa melakukan perjalanan dengan teman-teman saya dalam liburan.,sadness
2272,jijik pada pemabuk dan darah.,disgust
2273,malu ditegur.,shame
2274,ketika saya berteriak pada seorang rekan di kelas.,guilt
2275,"ketika ada kemungkinan untuk menjadi lebih baik dalam kehidupan profesional. saya sangat menghargai aspek ini. orang-orang menunjukkan kepada saya kemungkinan ini, bukan fakta sebenarnya (bahkan karena sampai sekarang ...)",joy
2276,"ketika saya ingin tahu tentang hal itu dan pergi ke sesi spiritisme dengan seorang teman. saya sudah pernah ke sana lain kali (berkali-kali ketika saya masih muda) tetapi hari itu, bahkan jika saya tidak percaya pada ""spiritisme"" saya sangat takut bahwa sesuatu akan terjadi pada saya - (semacam penggabungan!).",fear
2277,ketika mereka menolak pekerjaan kepada seseorang yang saya usulkan memberikan alasan politis yang tidak ada hubungannya langsung dengan tingkat profesional.,anger
2278,"selama pembicaraan informal dengan seorang teman ketika kita berbicara tentang kehidupan á dari orang lain, seorang teman biasa, yang berada dalam situasi tidak á dapat memikul masalah tertentu yang dia putuskan untuk pecahkan, á yaitu, dia sendiri menyarankan masalah dan memutuskan untuk menyelesaikannya tetapi tidak sampai saat ini.",sadness
2279,"ketika teman-teman saya dan saya berkemah di akhir pekan, dan dengan sedikit makanan, kami bertemu pasangan paruh baya dari sebuah kota kecil yang mengundang kami untuk makan di rumah mereka. rumah mereka kecil, dibangun dengan buruk dengan forniture dan peralatan tua dan kotor. masalahnya adalah dengan panci, á dan piring, dan bahkan makanan.",disgust
2280,ketika saya pergi untuk bertemu keluarga pacar saya di sebuah pesta di rumahnya. ibunya sangat ingin mengenal saya dan semua temannya siap á untuk membuat lelucon tentang situasi.,shame
2281,"ketika saya bertemu dengan orang lain, saya mulai berkencan dengannya, dan pacar saya (dengan pernikahan yang sesuai) bertemu dengan kami bersama-sama. ia melakukan skandal besar, ia memutuskan pertunangan dan saya mulai berkencan dengan yang lain, dan itu tidak bekerja karena pikiran saya campur aduk.",guilt
2282,ketika saya mendapat cincin berlian pernikahan dari anak lelaki yang saya cintai.,joy
2283,"takut sendirian tanpa teman, tanpa siapa pun.",fear
2284,ketika mereka mencuri tenis biru gelapku.,anger
2285,"ketika saya menjadi sadar bahwa pria tidak menginginkan apa pun, mereka tidak memiliki tujuan. mereka memiliki: seks, tetapi ini tidak penting.",sadness
2286,ketika saya pergi ke rumah sakit klinis dan melihat dalam kondisi apa á orang-orang hadir di sana.,disgust
2287,"pada hari terakhir karnaval, saya bertemu seorang anak lelaki dan mulai menggodanya. aku jatuh cinta padanya. ketika dia memperkenalkan saya kepada teman-temannya - saya mati karena malu karena saya bersama mereka sebelumnya, saya bertemu dengan pacar saya di karnaval.",shame
2288,"ketika saya tidak lulus ujian untuk fuvest saya merasa bersalah karena saya seharusnya belajar. saya memiliki kesempatan, dan saya menarik mereka keluar.",guilt
2289,"ketika saya bertemu lagi, seorang teman yang baik dan berbicara sebentar dengan dia. ketika saya melihat lagi yang lain saya rindu.",joy
2290,"saya merasa takut dengan cara seorang teman baik memandang saya, dan juga sedikit takut pada arah yang akan terjadi.",fear
2291,"ketika saya tahu hampir pada hari yang sama tentang dua teman baik saya - yang mengalami krisis eksistensial yang serius, dan terutama ketika saya melihat bahwa saya berada dalam situasi yang sama dengan mereka, tetapi saya tidak menyadarinya.",sadness
2292,saya merasa malu ketika saya harus berbicara dengan seseorang yang belum pernah saya lihat selama bertahun-tahun. malu bahwa dia tidak akan mengenali saya atau bahwa saya tidak akan tahu harus berkata apa.,shame
2293,"ketika saya berharap diam-diam dan berbohong kepada seorang teman saya karena saya á tidak ingin dia tinggal di rumah saya di pantai (seperti yang selalu dia lakukan), dan tidak akan menempel pada saya.",guilt
2294,ketika saya masuk universitas.,joy
2295,saya telah takut beberapa kali. apa yang menandai saya adalah bahwa saya hampir tidak masuk universitas.,fear
2296,"saya tergila-gila dengan sepakbola. ketika tim saya kehilangan satu gol di kejuaraan paulist, dan karenanya kehilangan klasifikasi.",anger
2297,"ketika nenek saya, ibu kedua saya meninggal.",sadness
2298,ketika seorang gadis yang saya sukai tidak menerima curting saya.,disgust
2299,ketika saya melakukan hubungan seksual pertama saya dan itu tidak berhasil.,shame
2300,"ketika ayah saya bertengkar serius dengan kakak saya, karena saya.",guilt
2301,"ketika saya bertemu seorang gadis dan meminta dia untuk berkencan dan dia setuju, (saya pikir gadis ini tidak akan pernah menyukai saya), ini adalah emosi sukacita.",joy
2302,"fakta yang sama tentang gadis itu (22 tahun, menikah - bersalah - jijik), ketakutan adalah faktor utama dalam hubungan kami.",fear
2303,tentang mobil (kesedihan) saya merasa marah dengan cara saya bertindak setelah bernegosiasi.,anger
2304,untuk membeli mobil dan tidak suka bisnis dan mobil.,sadness
2305,"saya bertemu dengan seorang gadis (22 tahun), menikah. saya menyukainya. saya memintanya untuk berkencan dan menciumnya. saya menemukan bahwa dia tinggal di dekatnya - di mana saya melewati setiap hari. saya merasa geli berpikir bahwa suaminya á akan ... atau saya. saya tidak berbicara dengannya lagi.",disgust
2306,"ketika ibu saya melihat di laci saya (di mana saya menyimpan barang-barang pribadi saya) dan dia menemukan beberapa foto porno yang saya simpan dari lebih dari seminggu, dan membaginya.",shame
2307,"tentang gadis itu (22 tahun, menikah), aku merasa bersalah atas hubungan itu.",guilt
2308,aku merasakan kegembiraan ketika aku mencoret namaku dalam daftar yang disetujui dalam ujian masuk universitas.,joy
2309,"saya mengunjungi mertua saya ketika rumah itu diserang oleh tiga pria aneh, dan mereka melakukan serangan bersenjata.",fear
2310,"di dekat akhir tahun, saya dan istri saya sedang mengendarai mobil, ketika muncul kendaraan lain, dikendarai oleh seorang pengemudi mabuk dan á memicu kecelakaan.",anger
2311,"untuk memiliki teman yang tidak saya temui selama berbulan-bulan, dan dalam keadaan á saat saya bertemu dengannya membuat saya merasa bahagia, dan mungkin á karena itu adalah salah satu hal baik yang saya pelajari bersama á teman ini.",joy
2312,"ketika saya meninggalkan bola karnaval pada jam 4 pagi saya sendirian di sebuah kota asing dan saya harus kembali ke rumah, ketika seorang pria muncul dan mencoba untuk menangkap saya "".""",fear
2313,fakta bahwa saya belum diberi tahu tentang sesuatu dan saya memiliki kepercayaan terbesar pada orang ini.,anger
2314,"seorang teman saya meminjamkan apartemennya untuk liburan dan selain itu, dia adalah orang yang baik. beberapa bulan kemudian saya tahu bahwa dia meninggal secara tragis dalam kecelakaan moto. dia masih sangat muda, dan saya merasa sedih á dan tidak bisa percaya (sampai hari ini).",sadness
2315,dalam kontak dengan keluarga miskin di timur laut itu ditawarkan kepada saya kepiting untuk makan atas permintaan saya. tetapi fakta bahwa kepiting ini telah dipersiapkan secara antihygienically dan kemunculannya juga secara antihygienically itu menyebabkan saya jijik tetapi saya tetap memakannya.,disgust
2316,itu adalah hari ulang tahunku dan semua anggota grup membuatku terkejut di tempat umum pada jam 10 malam. memberi saya bunga dan suvenir.,shame
2317,"menghadiri permintaan yang dibuat oleh klien (saya bekerja di bank) saya á menyarankannya aplikasi uang dalam seminggu ke depan, tetapi saya á memberitahunya dengan salah. klien tiba seminggu kemudian dan aplikasi tidak dibuat dan dia kehilangan banyak waktu dan uang.",guilt
2318,"ketika, setelah lama mencari, saya mendapat pekerjaan pertama saya.",joy
2319,setelah beberapa waktu kerja saya dipindahkan ke tempat lain dan di pekerjaan lain yang lebih sulit.,fear
2320,"ketika saya biasa menemui kepala saya bertanya tentang keraguan tentang pekerjaan itu á dan dia tidak peduli, tidak menjawab saya, meninggalkan saya berbicara sendirian.",anger
2321,"ketika saya tahu bahwa seseorang yang sangat saya sukai tidak bereaksi seperti yang saya inginkan, bahkan saya tahu tentang perasaannya terhadap saya.",sadness
2322,"ketika saya tahu bahwa seseorang yang tidak saya sukai, memiliki perasaan lain tentang saya.",disgust
2323,"setelah banyak penjelasan, gagal dalam pekerjaan saya.",shame
2324,adikku dan aku berada di rumah menonton program tv ketika aku mulai menggodanya dan dalam lelucon ini aku menyakitinya tanpa tahu betapa seriusnya aku melanjutkan. dia marah dan mengembalikannya kepada saya. pada saat ini saya merasa marah kepadanya tetapi mengetahui bahwa itu adalah kesalahan saya.,guilt
2325,ketika seseorang yang saya sukai sangat dekat dengan saya.,joy
2326,"saya di rumah sendirian, dan mendengar suara-suara di atap, dan gagang pintu, á dan laci.",fear
2327,"ketika seseorang diistimewakan dalam situasi yang tidak adil, dan tidak loyal kepada kolega dan teman.",anger
2328,"ketika saya dikhianati oleh seorang teman, dan memutuskan untuk tetap berpisah dari dia.",sadness
2329,"setelah serangkaian fakta yang terjadi antara seorang kolega dan saya, saya mulai merasakan suatu keharusan untuk berpisah dan saya tidak ingin lagi melihatnya.",disgust
2330,"saya pergi belajar di perpustakaan umum tetapi saya tidak mengetahuinya dengan baik. saya mendapatkan buku dan ingin belajar musik pendengaran. kemudian saya pergi ke suatu tempat kalau saya bisa melakukannya, tetapi ketika saya melewati sebuah pintu, bel berbunyi á dan seorang pria datang mengatakan bahwa saya tidak bisa pergi dengan buku itu.",shame
2331,saya mematahkan gitar seorang kolega tetapi ketika itu terjadi sesaat á ketika tidak ada orang yang hadir saya dapat melarikan diri dari rasa bersalah.,guilt
2332,"saya membuat ujian masuk perguruan tinggi untuk p.u.c. itu yang saya inginkan lebih. ketika daftar pertama keluar, saya merasa frustrasi. saya á tidak masuk. ketika daftar kedua keluar tanpa harapan saya mulai á untuk membaca koran dan nama saya thre. saya berada di dalam bus dan á ingin menangis sehingga semua orang dapat mendengar saya. tangisan itu tertahan, á dan 1982 menjadi topeng seumur hidupku.",joy
2333,saya ingat ketika saya masih anak-anak dari badai yang membuat saya sangat takut. saya berpikir bahwa rumah itu akan turun dan bahwa di hari berikutnya saya akan mati. semua orang terjaga dan saya tinggal sepanjang malam di tempat tidur tanpa tertidur.,fear
2334,sekali dalam pekerjaan saya itu terjadi perkelahian antara orang yang bertanggung jawab dan saya. saya sangat marah dan berbicara semua yang saya rasakan saat ini.,anger
2335,"saya ingat hari ayah saya meninggal. saya berusia 11 tahun dan kesedihan saya begitu hebat sehingga sampai hari ini saya ingat segalanya tentang hari itu, dari pakaian yang saya kenakan hingga reaksi orang-orang, keputusasaan ibu dan saudara lelaki saya. itu sangat menandai saya dan merupakan kesedihan terbesar yang saya rasakan.",sadness
